**Coletado no dia 12/07 por Gustavo Guedes,,,,,,
disciplina,turma,nome,professor,departamento,ano/periodo,horario
DI61C,S32,Psicologia 1,ISMAEL S - Ismael Scheffler,DADIN,2022/2,
DI6AF,S31,Espaço Cenográfico,ISMAEL S - Ismael Scheffler,DADIN,2022/2,
DI81B,N31,Criatividade,ISMAEL S - Ismael Scheffler,DADIN,2022/2,
DI81E,E31,Processos Gráficos,IVONE TC - Ivone Terezinha De Castro,DADIN,2022/2,
DI81E,E32,Processos Gráficos,IVONE TC - Ivone Terezinha De Castro,DADIN,2022/2,
DI81E,M31,Processos Gráficos,IVONE TC - Ivone Terezinha De Castro,DADIN,2022/2,
DI81E,N31,Processos Gráficos,IVONE TC - Ivone Terezinha De Castro,DADIN,2022/2,
DI63H,S31,Desenho 2,JEFERSON GIL - Jeferson Gil Furhmann,DADIN,2022/2,
DI63H,S32,Desenho 2,JEFERSON GIL - Jeferson Gil Furhmann,DADIN,2022/2,
DI67E,S31,Modelos E Maquetes 2,JEFERSON GIL - Jeferson Gil Furhmann,DADIN,2022/2,
DI64I,S31,Perspectiva 2,JULIANE - Juliane De Bassi Padilha,DADIN,2022/2,
DI64I,S32,Perspectiva 2,JULIANE - Juliane De Bassi Padilha,DADIN,2022/2,
DI65G,S31,Modelo Digital 1,JULIANE - Juliane De Bassi Padilha,DADIN,2022/2,
DI66G,S31,Modelo Digital 2,JULIANE - Juliane De Bassi Padilha,DADIN,2022/2,
DI65E,S01,Materiais Expressivos 2,JUSMERI - Jusmeri Medeiros,DADIN,2022/2,
DI65E,S31,Materiais Expressivos 2,JUSMERI - Jusmeri Medeiros,DADIN,2022/2,
DI66K,S31,Projeto De Sistema De Design,JUSMERI - Jusmeri Medeiros,DADIN,2022/2,
DI64K,S31,Projeto De Sistema Visual,KANDO - Kando Fukushima,DADIN,2022/2,
DI85E,M31,Projeto De Sistemas Visuais,KANDO - Kando Fukushima,DADIN,2022/2,
DI85E,N31,Projeto De Sistemas Visuais,KANDO - Kando Fukushima,DADIN,2022/2,
DI82F,M31,Ilustração,LIBER - Liber Eugenio Paz,DADIN,2022/2,
DI82F,N31,Ilustração,LIBER - Liber Eugenio Paz,DADIN,2022/2,
DI83E,M31,Ilustração 2,LIBER - Liber Eugenio Paz,DADIN,2022/2,
DI83E,N31,Ilustração 2,LIBER - Liber Eugenio Paz,DADIN,2022/2,
DI64B,S31,Teoria Do Design 1,LINDSAY JC - Lindsay Jemima Cresto,DADIN,2022/2,
DI65B,S31,Teoria Do Design 2,LINDSAY JC - Lindsay Jemima Cresto,DADIN,2022/2,
DI84A,M31,Teoria E História Do Design 1,LINDSAY JC - Lindsay Jemima Cresto,DADIN,2022/2,
DI84A,N31,Teoria E História Do Design 1,LINDSAY JC - Lindsay Jemima Cresto,DADIN,2022/2,
DI61D,S31,Teoria Da Cor,LUCIANA M - Luciana Martha Silveira,DADIN,2022/2,
DI61D,S32,Teoria Da Cor,LUCIANA M - Luciana Martha Silveira,DADIN,2022/2,
DI62B,S32,História Da Arte 2,LUCIANA M - Luciana Martha Silveira,DADIN,2022/2,
DI82A,M31,História Da Arte Brasileira,LUCIANA M - Luciana Martha Silveira,DADIN,2022/2,
PGT2130DE,PGTE,Imagem E Tecnologia,LUCIANA M - Luciana Martha Silveira,DADIN,2022/2,"4T2,4T3,4T4,4T5"
DI62I,S32,Geometria Descritiva 2,LUCIANO - Luciano Henrique Ferreira Da Silva,DADIN,2022/2,
DI81C,M31,Desenho Gráfico E De Observação,LUCIANO - Luciano Henrique Ferreira Da Silva,DADIN,2022/2,
DI81C,N31,Desenho Gráfico E De Observação,LUCIANO - Luciano Henrique Ferreira Da Silva,DADIN,2022/2,
DI83D,N31,Metodologia De Projeto Gráfico,MANOEL - Manoel Alexandre Schroeder,DADIN,2022/2,
DI84C,N31,Produção Gráfica 1,MANOEL - Manoel Alexandre Schroeder,DADIN,2022/2,
DI85C,M31,Produção Gráfica 2,MANOEL - Manoel Alexandre Schroeder,DADIN,2022/2,
DI85C,N31,Produção Gráfica 2,MANOEL - Manoel Alexandre Schroeder,DADIN,2022/2,
DI64G,S31,Fotografia,MARCELO AP - Marcelo Abilio Publio,DADIN,2022/2,
DI67G,S31,Animação,MARCELO AP - Marcelo Abilio Publio,DADIN,2022/2,
DI84G,M31,Fotografia,MARCELO AP - Marcelo Abilio Publio,DADIN,2022/2,
DI86C,N31,Animação,MARCELO AP - Marcelo Abilio Publio,DADIN,2022/2,
DI62D,S31,Ilustração 1,MARCONI - Jose Marconi Bezerra De Souza,DADIN,2022/2,
DI62D,S32,Ilustração 1,MARCONI - Jose Marconi Bezerra De Souza,DADIN,2022/2,
DI63D,S31,Ilustração 2,MARCONI - Jose Marconi Bezerra De Souza,DADIN,2022/2,
DI63D,S32,Ilustração 2,MARCONI - Jose Marconi Bezerra De Souza,DADIN,2022/2,
DI61H,S31,Desenho 1,MARCOS V - Marcos Varassin Arantes,DADIN,2022/2,
DI61H,S32,Desenho 1,MARCOS V - Marcos Varassin Arantes,DADIN,2022/2,
DI81D,N31,Representação Técnica 1,MARCOS V - Marcos Varassin Arantes,DADIN,2022/2,
DI64D,S31,Semiótica,MARINES - Marines Ribeiro Dos Santos,DADIN,2022/2,
DI66B,S31,Teoria Do Design 3,MARINES - Marines Ribeiro Dos Santos,DADIN,2022/2,
DI86A,N31,Design E Cultura,MARINES - Marines Ribeiro Dos Santos,DADIN,2022/2,
PGT2130DE,PGTE,Imagem E Tecnologia,MARINES - Marines Ribeiro Dos Santos,DADIN,2022/2,"4T2,4T3,4T4,4T5"
DI63K,S32,Metodologia De Projeto De Design,MARTA KL - Marta Karina Leite,DADIN,2022/2,
DI66K,S31,Projeto De Sistema De Design,MARTA KL - Marta Karina Leite,DADIN,2022/2,
DI83A,M31,História Das Artes Gráficas,MAUREEN - Maureen Schaefer Franca,DADIN,2022/2,
DI83A,N31,História Das Artes Gráficas,MAUREEN - Maureen Schaefer Franca,DADIN,2022/2,
DI85A,M31,Teoria E História Do Design 2,MAUREEN - Maureen Schaefer Franca,DADIN,2022/2,
DI85A,N31,Teoria E História Do Design 2,MAUREEN - Maureen Schaefer Franca,DADIN,2022/2,
DI83C,M31,Tipografia,MAZZAROTTO - Marco Andre Mazzarotto Filho,DADIN,2022/2,
DI83C,N31,Tipografia,MAZZAROTTO - Marco Andre Mazzarotto Filho,DADIN,2022/2,
DI65F,S31,Gestão Do Design,PELEGRINI - Alexandre Vieira Pelegrini,DADIN,2022/2,
DI65K,S31,Projeto De Sistema De Produto,PELEGRINI - Alexandre Vieira Pelegrini,DADIN,2022/2,
DI66E,S31,Modelos E Maquetes 1,PELEGRINI - Alexandre Vieira Pelegrini,DADIN,2022/2,
DI66E,S32,Modelos E Maquetes 1,PELEGRINI - Alexandre Vieira Pelegrini,DADIN,2022/2,
DI62E,S31,Materiais E Processos De Fabricação 2,RENATO - Renato Bordenousky Filho,DADIN,2022/2,
DI62E,S32,Materiais E Processos De Fabricação 2,RENATO - Renato Bordenousky Filho,DADIN,2022/2,
DI63F,S31,Processos E Produção Gráfica 2,RENATO - Renato Bordenousky Filho,DADIN,2022/2,
DI63F,S32,Processos E Produção Gráfica 2,RENATO - Renato Bordenousky Filho,DADIN,2022/2,
DI65F,S31,Gestão Do Design,RENATO - Renato Bordenousky Filho,DADIN,2022/2,
DI86B,M31,Atuação Profissional Do Designer,RENATO - Renato Bordenousky Filho,DADIN,2022/2,
DI86B,N31,Atuação Profissional Do Designer,RENATO - Renato Bordenousky Filho,DADIN,2022/2,
DI63G,S31,Computação Gráfica 2,RODRIGO G - Rodrigo Andre Da Costa Graca,DADIN,2022/2,
DI63G,S32,Computação Gráfica 2,RODRIGO G - Rodrigo Andre Da Costa Graca,DADIN,2022/2,
DI63I,S31,Perspectiva 1,RODRIGO G - Rodrigo Andre Da Costa Graca,DADIN,2022/2,
DI63I,S32,Perspectiva 1,RODRIGO G - Rodrigo Andre Da Costa Graca,DADIN,2022/2,
DI64G,S32,Fotografia,SILMARA - Silmara Simone Takazaki,DADIN,2022/2,
DI86C,M31,Animação,SILMARA - Silmara Simone Takazaki,DADIN,2022/2,
DI62B,S31,História Da Arte 2,SIMONE L - Simone Landal,DADIN,2022/2,
DI81A,M31,História Da Arte,SIMONE L - Simone Landal,DADIN,2022/2,
DI81A,N31,História Da Arte,SIMONE L - Simone Landal,DADIN,2022/2,
DI62F,S31,Processo E Produção Gráfica 1,TANIA M - Tania Maria De Miranda,DADIN,2022/2,
DI62F,S32,Processo E Produção Gráfica 1,TANIA M - Tania Maria De Miranda,DADIN,2022/2,
DI64F,S31,Processos E Produção Gráfica 3,TANIA M - Tania Maria De Miranda,DADIN,2022/2,
DI64F,S32,Processos E Produção Gráfica 3,TANIA M - Tania Maria De Miranda,DADIN,2022/2,
DI66L,S31,Metodologia Aplicada Ao Trabalho De Conclusão De Curso,TANIA M - Tania Maria De Miranda,DADIN,2022/2,
DI61E,S31,Materiais E Processos De Fabricação 1,UGO - Ugo Leandro Belini,DADIN,2022/2,
DI61E,S32,Materiais E Processos De Fabricação 1,UGO - Ugo Leandro Belini,DADIN,2022/2,
SAU04,PSAU,Tecnologias Para Sustentabilidade,UGO - Ugo Leandro Belini,DADIN,2022/2,"3M3,3M4,3M5,3M6"
EF64F,S93,Recreação E Lazer,ADRIANA S - Adriana Maria Wan Stadnik,DAEFI,2022/2,"3M4,3M5,4M3,4M4"
EF65A,S93,Fundamentos Da Qualidade De Vida,ADRIANA S - Adriana Maria Wan Stadnik,DAEFI,2022/2,"5M3,5M4,5M5"
EFI72I,S93,Recreação E Lazer,ADRIANA S - Adriana Maria Wan Stadnik,DAEFI,2022/2,"4M5,4M6,5M1,5M2"
EF67A,S93,Nutrição Aplicada À Educação Física,ADRIANO SILVA - Adriano Eduardo Lima Da Silva,DAEFI,2022/2,"3M1,3M2,3M3"
EF67B,S93,Atividade Física Para Populações Especiais,ADRIANO SILVA - Adriano Eduardo Lima Da Silva,DAEFI,2022/2,"2M3,2M4,2M5"
PEF42TEAC,PGEF,Como Escrever Um Artigo Científico De Forma Competitiva,ADRIANO SILVA - Adriano Eduardo Lima Da Silva,DAEFI,2022/2,
EF66F,S93,Administração Esportiva,ANA PAULA CB - Ana Paula Cabral Bonin Maoski,DAEFI,2022/2,"3M5,3M6,6M1,6M2"
EF68D,S93,Legislação Esportiva,ANA PAULA CB - Ana Paula Cabral Bonin Maoski,DAEFI,2022/2,"3M2,3M3"
EFI71H,S93,Planejamento E Desenvolvimento De Carreira,ANA PAULA CB - Ana Paula Cabral Bonin Maoski,DAEFI,2022/2,"2M4,2M5,2M6,2T1"
EF66A,S93,Fundamentos E Prescrição De Exercícios Resistidos,ANDERSON CP - Anderson Caetano Paulo,DAEFI,2022/2,"6M3,6M4,6M5"
EFI71E,S93,Pedagogia Do Movimento Humano,ANDERSON CP - Anderson Caetano Paulo,DAEFI,2022/2,"3M1,3M2,3M3,3M4"
PEF42PE,PGEF,Pedagogia Aplicada Ao Movimento Humano,ANDERSON CP - Anderson Caetano Paulo,DAEFI,2022/2,
EF68E,S93,Esportes Alternativos,BASSAN - Julio Cesar Bassan,DAEFI,2022/2,"4M1,4M2,4M3"
EFI71D,S93,História Da Educação Física,BASSAN - Julio Cesar Bassan,DAEFI,2022/2,"4M5,4M6"
EF64C,S93,Métodos Ginásticos Contemporâneos,CINTIA - Cintia De Lourdes Nahhas Rodacki,DAEFI,2022/2,"2M3,2M4,2M5,2M6"
EF65B,S93,Biomecânica,CINTIA - Cintia De Lourdes Nahhas Rodacki,DAEFI,2022/2,"6M1,6M2,6M3"
EFI71F,S93,Fundamentos De Ginástica,CINTIA - Cintia De Lourdes Nahhas Rodacki,DAEFI,2022/2,"4M1,4M2,4M3,4M4"
PEF42FB,PGEF,Técnicas Laboratoriais I-Fundamentos Biomecânicos Para A Análise Do Movimento Humano,CINTIA - Cintia De Lourdes Nahhas Rodacki,DAEFI,2022/2,
EF63A,S93,Fisiologia Geral,CIRO - Ciro Romelio Rodriguez Anez,DAEFI,2022/2,"2M3,2M4,4M5,4M6"
EF63G,S93,Projeto Integrador 3,CIRO - Ciro Romelio Rodriguez Anez,DAEFI,2022/2,"3M5,3M6"
EF64A,S93,Fisiologia Do Exercício,CIRO - Ciro Romelio Rodriguez Anez,DAEFI,2022/2,"2M1,2M2,4M1,4M2"
PEF42ADAFS,PGEF,Análise E Tratamento Estatístico De Dados,DAEFI -,DAEFI,2022/2,
EF62E,S93,Dança,DANIELA K - Daniela Isabel Kuhn,DAEFI,2022/2,"5T1,5T2,5T3,5T4"
EF7AB,S93,Princípios Básicos Do Yoga,DANIELA K - Daniela Isabel Kuhn,DAEFI,2022/2,"5M1,5M2,5M3,5M4"
EFI72D,S93,Movimento E Consciência Corporal,DANIELA K - Daniela Isabel Kuhn,DAEFI,2022/2,"6M1,6M2,6M3"
EF66E,S93,Futsal,ELTO - Elto Legnani,DAEFI,2022/2,"4M3,4M4,4M5,4M6"
EF67E,S93,Futebol,ELTO - Elto Legnani,DAEFI,2022/2,"3M4,3M5"
PEF42MAFEE,PGEF,"Seminários Avançados Em Medidas De Atividade Física, Exercíco Físico E Esporte",ELTO - Elto Legnani,DAEFI,2022/2,
EF63E,S93,Atletismo,FABIO - Fabio Mucio Stinghen,DAEFI,2022/2,"4M1,4M2,4M3,4M4"
EF65E,S93,Voleibol,FABIO - Fabio Mucio Stinghen,DAEFI,2022/2,"3M1,3M2,3M3,3M4"
EFI71G,S93,Atletismo,FABIO - Fabio Mucio Stinghen,DAEFI,2022/2,"5M1,5M2,5M3,5M4"
EFI72G,S93,Voleibol,FABIO - Fabio Mucio Stinghen,DAEFI,2022/2,"2M4,2M5,2M6"
EF64E,S93,Handebol,GILMAR A - Gilmar Francisco Afonso,DAEFI,2022/2,"6M1,6M2,6M3,6M4"
EF67G,S93,Trabalho De Conclusão De Curso 1,GILMAR A - Gilmar Francisco Afonso,DAEFI,2022/2,"7M1,7M2,7M3,7M4"
EFI72B,S93,Sociologia Do Esporte,GILMAR A - Gilmar Francisco Afonso,DAEFI,2022/2,"4M1,4M2"
EF63D,S93,Natação,KARINI - Karini Borges Dos Santos,DAEFI,2022/2,"5M2,5M3,5M4,5M5"
EF63D,S94,Natação,KARINI - Karini Borges Dos Santos,DAEFI,2022/2,"2M5,2M6,5T1,5T2"
EF64D,S93,Atividades Aquáticas,KARINI - Karini Borges Dos Santos,DAEFI,2022/2,"3M1,3M2,3M3"
EF64D,S94,Atividades Aquáticas,KARINI - Karini Borges Dos Santos,DAEFI,2022/2,"3M6,3T1,3T2"
EF65C,S93,Psicologia Da Atividade Física,MARCIO - Marcio Jose Kerkoski,DAEFI,2022/2,"2M4,2M5"
EF65G,S93,Metodologia De Pesquisa,MARCIO - Marcio Jose Kerkoski,DAEFI,2022/2,"4M1,4M2"
EFI72C,S93,Estatística Aplicada À Educação Física,MARCIO - Marcio Jose Kerkoski,DAEFI,2022/2,"2M1,2M2,2M3"
EFI72E,S93,Psicologia Do Esporte,MARCIO - Marcio Jose Kerkoski,DAEFI,2022/2,"4M3,4M4"
EF66C,S93,Treinamento Esportivo,MARESSA - Maressa Priscila Krause Mocellin,DAEFI,2022/2,"3M1,3M2,4M1,4M2"
EF66G,S93,Metodologia Aplicada Ao Trabalho De Conclusão De Curso,MARESSA - Maressa Priscila Krause Mocellin,DAEFI,2022/2,"3M3,3M4"
EF68G,S93,Trabalho De Conclusão De Curso 2,MARESSA - Maressa Priscila Krause Mocellin,DAEFI,2022/2,"7M3,7M4,7M5,7M6"
PEF42AFE,PGEF,Atividade Física E Envelhecimento,MARESSA - Maressa Priscila Krause Mocellin,DAEFI,2022/2,
EF63B,S93,Cinesiologia,OSLEI - Oslei De Matos,DAEFI,2022/2,"3M3,3M4"
EFI71A,S93,Anatomia Humana I,OSLEI - Oslei De Matos,DAEFI,2022/2,"2M1,2M2,2M3"
EFI72A,S93,Anatomia Humana Ii,OSLEI - Oslei De Matos,DAEFI,2022/2,"3M1,3M2,5T2"
PEF42SASC,PGEF,Seminário De Aprofundamento Em Saúde Coletiva Atividade Física E Saúde,OSLEI - Oslei De Matos,DAEFI,2022/2,
EF63F,S93,Primeiros Socorros,PETROSKI - Carlos Alberto Petroski,DAEFI,2022/2,"2M1,2M2,3M1,3M2"
EF64B,S93,Cineantropometria,PETROSKI - Carlos Alberto Petroski,DAEFI,2022/2,"4M5,4M6,5M2,5M3"
EFI71I,S93,Primeiros Socorros,PETROSKI - Carlos Alberto Petroski,DAEFI,2022/2,"5M5,5M6"
EF67D,S93,Fundamentos Da Atividade Física Adaptada,RAQUEL - Raquel Nichele De Chaves,DAEFI,2022/2,"4M3,4M4,4M5"
EFI72H,S93,Crescimento E Desenvolvimento,RAQUEL - Raquel Nichele De Chaves,DAEFI,2022/2,"3M3,3M4,3M5,3M6"
PEF42CSMB,PGEF,Crescimento Somático E Maturação Biológica: Métodos De Monitorização E Suas Aplicações No Contexto Epidemiológico,RAQUEL - Raquel Nichele De Chaves,DAEFI,2022/2,
EF65D,S93,Epidemiologia Da Atividade Física,ROGERIO F - Rogerio Cesar Fermino,DAEFI,2022/2,"4M3,4M4,4M5"
PEF42MQPC,PGEF,Métodos Quantitativos De Pesquisa Científica,ROGERIO F - Rogerio Cesar Fermino,DAEFI,2022/2,
EF66B,S93,Ergonomia Aplicada À Educação Física,THAIS CAROLINA - Thais Carolina Bassler Maia,DAEFI,2022/2,"5M2,5M3,5M4,5M5"
EF6AG,S93,Seminário De Aprofundamento Em Saúde Coletiva - Atividade Física E Saúde,THAIS CAROLINA - Thais Carolina Bassler Maia,DAEFI,2022/2,"6M2,6M3"
EF6AR,S93,Envelhecimento E Atividade Física,THAIS CAROLINA - Thais Carolina Bassler Maia,DAEFI,2022/2,"3T2,3T3"
EFI7AC,S93,"Corpo, Gênero E Sexualidade",THAIS CAROLINA - Thais Carolina Bassler Maia,DAEFI,2022/2,"6M4,6M5,6M6"
ELP64,S11,Eletromagnetismo 2: Linhas E Antenas,A POHL - Alexandre De Almeida Prado Pohl,DAELN,2022/2,"3N2,3N3,5N1,5T6"
ELTB4,S11,Comunicações Ópticas,A POHL - Alexandre De Almeida Prado Pohl,DAELN,2022/2,"6N1,6T4,6T5,6T6"
FOT0086,PGEI,Fotônica,A POHL - Alexandre De Almeida Prado Pohl,DAELN,2022/2,"5M2,5M3,5M4,5M5"
ELP21,S11,Circuitos Elétricos 1,ABATTI - Paulo Jose Abatti,DAELN,2022/2,"4T4,4T5,5T3,5T4,5T5"
ELP41,S13,Eletrônica Analógica 1: Materiais Semicondutores,ABATTI - Paulo Jose Abatti,DAELN,2022/2,"2N1,2N2,2N3,2T6"
SB0017,PGEI,Sistemas Biomédicos,ABATTI - Paulo Jose Abatti,DAELN,2022/2,"3M2,3M3,3M4,3M5"
EL70D,S15,Trabalho De Conclusão De Curso 2,ANDERSON L - Anderson Levati Amoroso,DAELN,2022/2,"7M4,7M5"
EL77A,S15,Controle 2,ANDERSON L - Anderson Levati Amoroso,DAELN,2022/2,"3T3,3T4,3T5,3T6"
EL78D,S15,Controle De Processos,ANDERSON L - Anderson Levati Amoroso,DAELN,2022/2,"5T4,5T5,5T6"
EL78G,S15,Metodologia Da Pesquisa,ANDERSON L - Anderson Levati Amoroso,DAELN,2022/2,"5T2,5T3"
EL79D,S15,Trabalho De Conclusão De Curso 1,ANDERSON L - Anderson Levati Amoroso,DAELN,2022/2,"6T5,6T6"
CSI55,S71,Sistemas Autônomos Inteligentes,ANDRE S - Andre Schneider De Oliveira,DAELN,2022/2,"2M3,2M4,2M5"
EL65B,S11,Propagação De Ondas E Guias,ANTONIO W - Antonio Carlos Wulf Pereira De Melo,DAELN,2022/2,"3N4,3N5,5N4,5N5"
ELB52,S11,Eletromagnetismo 1: Eletrostática E Magnetostática,ANTONIO W - Antonio Carlos Wulf Pereira De Melo,DAELN,2022/2,"3N2,3N3,5N2,5N3"
ELP64,S12,Eletromagnetismo 2: Linhas E Antenas,ANTONIO W - Antonio Carlos Wulf Pereira De Melo,DAELN,2022/2,"4N2,4N3,4N4,4N5"
EL74A,S41,Eletricidade,BAZAN - Sergio Luiz Bazan De Paula,DAELN,2022/2,"4N2,4N3"
EL82B,N11,Eletrônica,BAZAN - Sergio Luiz Bazan De Paula,DAELN,2022/2,"3N1,3N2,3N3,6N3,6N4,6N5"
EEE31,S71,Eletrônica Geral 1,BENITEZ - Cesar Manuel Vargas Benitez,DAELN,2022/2,"3T1,3T2,3T3,3T4"
EEX22,S71,Oficina De Integração 2,BENITEZ - Cesar Manuel Vargas Benitez,DAELN,2022/2,"4M4,4M5,4M6"
ELE64,S11,Oficina De Integração,BENITEZ - Cesar Manuel Vargas Benitez,DAELN,2022/2,"3N2,3N3,3N4"
EEF11,S71,Desenho Técnico,BERNARDO - Joao Israel Bernardo,DAELN,2022/2,"3M2,3M3"
EL81G,N11,Laboratório De Eletricidade,BERNARDO - Joao Israel Bernardo,DAELN,2022/2,"5N1,5N2,5N3"
ELB13,S11,Desenho Técnico,BERNARDO - Joao Israel Bernardo,DAELN,2022/2,"3T2,3T3"
ELF41,S11,Circuitos Digitais,BERTOLDO - Bertoldo Schneider Junior,DAELN,2022/2,"2N1,2N2,2N3,2N4,2N5"
ELTA1,S11,Princípios De Engenharia Biomédica,BERTOLDO - Bertoldo Schneider Junior,DAELN,2022/2,"4N2,4N3"
ELTD2,S11,Processamento De Imagens,BORBA - Gustavo Benvenutti Borba,DAELN,2022/2,"5N2,5N3,5N4"
IF69D,S11,Processamento Digital De Imagens,BORBA - Gustavo Benvenutti Borba,DAELN,2022/2,"3N2,3N3,3N4,3N5"
EL76A,S15,Controle 1,BRERO - Paulo Roberto Brero De Campos,DAELN,2022/2,"3M5,3M6,4M5,4M6"
ELF72,S11,Controle 2,BRERO - Paulo Roberto Brero De Campos,DAELN,2022/2,"4N1,4T4,4T5,4T6"
EL72F,S15,Eletricidade,CAIO MIRANDA - Caio Marcelo De Miranda,DAELN,2022/2,"4M2,4M3,4M4,5M3,5M4"
ELP21,S12,Circuitos Elétricos 1,CAIO MIRANDA - Caio Marcelo De Miranda,DAELN,2022/2,"3T5,3T6,4T3,4T4,4T5"
EEB21,S71,Eletricidade,CARMEN - Carmen Caroline Rasera,DAELN,2022/2,"5M1,5M2,5M3"
EEB21,S72,Eletricidade,CARMEN - Carmen Caroline Rasera,DAELN,2022/2,"3M1,3M2,3M3"
ELP51,S11,Eletrônica Analógica 2: Transistores E Aplicações,CARMEN - Carmen Caroline Rasera,DAELN,2022/2,"4N1,4N2,4T5,4T6"
EEQ31,S71,Análise De Sistemas Lineares,CESAR J - Cesar Janeczko,DAELN,2022/2,"2M2,2M3,4M2,4M3,4M4"
EEQ31,S72,Análise De Sistemas Lineares,CESAR J - Cesar Janeczko,DAELN,2022/2,"2T4,2T5,4T4,4T5,4T6"
EL74A,S43,Eletricidade,CESAR J - Cesar Janeczko,DAELN,2022/2,"5T1,5T2"
ELF73,S11,Comunicações Digitais,CHANG - Bruno Sens Chang,DAELN,2022/2,"5T4,5T5,6T1,6T2,6T3"
ELF73,S12,Comunicações Digitais,CHANG - Bruno Sens Chang,DAELN,2022/2,"5T4,5T5,6T4,6T5,6T6"
ELP33,S11,Estrutura De Dados E Algoritmos,CHANG - Bruno Sens Chang,DAELN,2022/2,"5T1,5T2"
EL85D,N11,Gerência E Programação Em Redes,CHRISTIAN SM - Christian Carlos De Souza Mendes,DAELN,2022/2,"2N1,2N2,2N3,2N4"
EL85F,N11,Cabeamento Estruturado,CHRISTIAN SM - Christian Carlos De Souza Mendes,DAELN,2022/2,"4N1,4N2,4N3"
EL86B,N11,Gestão De Segurança E Informação,CHRISTIAN SM - Christian Carlos De Souza Mendes,DAELN,2022/2,"4N4,4N5,5N4,5N5"
EFP0113,PGEI,Estruturas Fotônicas Periódicas,CICERO MARTELLI - Cicero Martelli,DAELN,2022/2,"4M2,4M3,4M4,4M5"
ELP34,S11,Medidas Elétricas,CICERO MARTELLI - Cicero Martelli,DAELN,2022/2,"2N1,2T4,2T5,2T6"
ELP63,S11,Instrumentação Industrial,CICERO MARTELLI - Cicero Martelli,DAELN,2022/2,"2N2,2N3,4N1,4T6"
ELH01,S11,Fundamentos De Primeiros Socorros,CLAYTON - Clayton Moura Belo,DAELN,2022/2,"2N2,2N3"
ELH01,S12,Fundamentos De Primeiros Socorros,CLAYTON - Clayton Moura Belo,DAELN,2022/2,"6T2,6T3"
ELP41,S11,Eletrônica Analógica 1: Materiais Semicondutores,CLAYTON - Clayton Moura Belo,DAELN,2022/2,"2N1,2T4,2T5,2T6"
ELTA4,S11,Engenharia Clínica,CLAYTON - Clayton Moura Belo,DAELN,2022/2,"3N1,3N2,3N3,3T6"
CSW42,S71,Lógica Reconfigurável,COPETTI - Luiz Fernando Copetti,DAELN,2022/2,"4M2,4M3,4M4,4M5"
ELF66,S12,Sistemas Operacionais,COPETTI - Luiz Fernando Copetti,DAELN,2022/2,"6N2,6N3,6N4,6N5"
ELO92,S11,Empreendedorismo,DAELN -,DAELN,2022/2,"4T4,4T5"
ALA0002,PGEI,Álgebra Linear (Cpgei),DANIEL PIPA - Daniel Rodrigues Pipa,DAELN,2022/2,"2M2,2M3,3M2,3M3"
EE0751,PGEI,Estudos Especiais Em Problemas Inversos Aplicados A Processamento E Reconstrução De Sinais E Imagens,DANIEL PIPA - Daniel Rodrigues Pipa,DAELN,2022/2,"6M1,6M2,6M3,6M4"
ELF51,S11,Processamento Digital De Sinais,DANIEL PIPA - Daniel Rodrigues Pipa,DAELN,2022/2,"3T4,3T5,5T4,5T5"
ELF51,S12,Processamento Digital De Sinais,DANIEL PIPA - Daniel Rodrigues Pipa,DAELN,2022/2,"5T2,5T3,5T4,5T5"
CSM43,S11,Programação Para Dispositivos Móveis E Sem Fio,DANILLO - Danillo Leal Belmonte,DAELN,2022/2,"5T5,5T6,6T4,6T5"
EL85E,N11,Aplicações Para Dispositivos Móveis,DANILLO - Danillo Leal Belmonte,DAELN,2022/2,"5N1,5N2,5N3"
ELB21,S13,Programação De Computador,DANILLO - Danillo Leal Belmonte,DAELN,2022/2,"6N1,6N2,6N3,6T6"
ELH05,S11,Noções Jurídicas Para Empreendedores,DARIO - Dario Eduardo Amaral Dergint,DAELN,2022/2,"4N1,4N2,4N3,4N4"
ELO92,S11,Empreendedorismo,DARIO - Dario Eduardo Amaral Dergint,DAELN,2022/2,"4T4,4T5"
GE70T,S15,Empreendedorismo,DARIO - Dario Eduardo Amaral Dergint,DAELN,2022/2,"2T1,2T2"
PGT1022DB,PGTE,Desenvolvimento Tecnológico Sustentável,DARIO - Dario Eduardo Amaral Dergint,DAELN,2022/2,"3M2,3M3,3M4,3M5"
EL83C,N11,Gestão De Tecnologia E Inovação,DECIO - Decio Estevao Do Nascimento,DAELN,2022/2,"6N3,6N4,6N5"
EL85G,N11,Trabalho De Conclusão De Curso 1,DECIO - Decio Estevao Do Nascimento,DAELN,2022/2,5N4
PGT1011DB,PGTE,Metodologia Da Pesquisa,DECIO - Decio Estevao Do Nascimento,DAELN,2022/2,"4M2,4M3,4M4,4M5"
EEB22,S71,Circuitos Elétricos,DOUGLAS J - Douglas Roberto Jakubiak,DAELN,2022/2,"2T1,2T2,2T3"
EEB22,S72,Circuitos Elétricos,DOUGLAS J - Douglas Roberto Jakubiak,DAELN,2022/2,"5M3,5M4,5M5"
EEE32,S71,Eletrônica Geral 2,DOUGLAS J - Douglas Roberto Jakubiak,DAELN,2022/2,"2T4,2T5,3T2,3T3"
CASE103,PGCA,Tópicos Avançados Em Sistemas Embarcados 3,DOUGLAS R - Douglas Paulo Bertrand Renaux,DAELN,2022/2,"2N1,2N2,2N3,2T6"
